url,title,date,content
https://ogurayui-official.com/news/detail/14446,【Yui's＊company.】8/15 ゆいテン！10時間生配信 DAY１ アーカイブ公開開始のお知らせ,2023-08-17,先日配信いたしました8/15 ゆいテン！10時間生配信 DAY１につきまして、アーカイブ公開を開始いたしました。 <配信内容> 2023/8/15(火) 17:00〜 【ゆいテン！10時間生配信①】 〜唯ちゃんお誕生日おめでとう！ ＆祝・新FCサイトオープン編♡〜 [時間割] 1時間目 -はじまりの会-(17:00～17:50) 2時間目 -ゆいこむ初出勤-(18:00～18:50) 3時間目 -ゆい社長のお誕生日パーティー①-(19:00～19:50) 4時間目 -ゆい社長のお誕生日パーティー②-(20:00～20:50) 5時間目 -帰りの会-(21:00～22:00) ＞アーカイブ配信 は終了いたしました ※ログインが必要です。 ※アーカイブ期間：8/17(木)18:00～8/22(火)23:59まで
https://ogurayui-official.com/news/detail/14777,【Yui's＊company.】[配信出演情報]ゆいテン！10時間生配信 DAY２のお知らせ,2023-08-15,8月30日（水）17時〜「ゆいテン！10時間生配信 DAY２～これをやらないと終えられまテン!! 唯ちゃんと過ごす夏休み編♡～」生配信を実施いたします！ 6時間目と10時間目はYouTube(無料)でどなたでもご覧いただけますが、視聴チケットをご購入いただくと6時間目から10時間目まですべて通しでご覧いただけますので、この機会にぜひご購入ください♪ ■チケット販売開始：8月23日（水）12:00〜 購入URLは販売開始時に当サイトにて改めてご案内いたしますので、販売開始までお待ち下さい。 ＊生配信番組詳細＊ 【時間割】 ・6時間目 -集会-(17:00～17:50) 配信：「YouTube」(どなたでもご覧いただけます)／「FanStream(スマホアプリ)」「StreamPass(WEBブラウザ)」(チケットご購入者様) ・7時間目 -レクリエーション(1)-(18:00～18:50) 配信：「FanStream」「StreamPass」(チケットご購入者様限定) ・8時間目 -レクリエーション(2)-(19:00～19:50) 配信：「FanStream」「StreamPass」(チケットご購入者様限定) ・9時間目 -ゆい社長と晩御飯-(20:00～20:50) 配信：「FanStream」「StreamPass」(チケットご購入者様限定) ・10時間目 -終わりの会-(21:00～22:00) 配信：「YouTube」(どなたでもご覧いただけます)／「FanStream(スマホアプリ)」「StreamPass(WEBブラウザ)」(チケットご購入者様) ※「小倉 唯 YouTube OFFICIAL CHANNEL」(どなたでもご覧いただけます)と「FanStream(スマホアプリ)」「StreamPass(WEBブラウザ)」(チケットご購入者様限定)で配信いたします。 ※6時間目、10時間目の「YouTube」と「FanStream」「StreamPass」の配信は同じものです。 ※チケットをご購入していただくと「FanStream」「StreamPass」にて“-DAY2-“すべての配信が通してご覧いただけます。 ※時間割の区切りごとに約10分間の休憩が入ります。 ※アーカイブ期間： 「YouTube(6時間目、10時間目のみ)」：9/1(金)18:00～11月末まで 「StreamPass(“-DAY2-”すべて)」：9/1(金)18:00～9/13(水)23:59まで 【チケット代】(※配信の内容はすべて同じです) ■FC特典付きチケット：4500円(税込) ※FC会員様がご購入可能なチケットです。 ※FC会員様だけが手に入れることができるゆい社長の特典付き♡ ≪特典≫ 部屋着ゆい社長アクリルキーホルダー♡ (「小倉 唯 Memorial LIVE 2023～10th Anniversary Assemble!!～」の部屋着衣装) ■FCチケット：3500円(税込) ※FC会員様がご購入可能なチケットです。 ■一般チケット：4000円(税込) ※FCに入会していない方はこちらのチケットをご購入ください。 【チケット購入方法】 販売期間：8/23(水)12:00～9/13(水)18:00 販売方法：StreamPass 配信メディア：FanStream(スマホアプリ)/StreamPass(WEBブラウザ) ※推奨のご視聴方法：StreamPass(WEBブラウザ)でチケットをご購入していただき、FanStream(スマホアプリ)でご視聴ください。 ※アプリでの視聴ができない方やPCでご覧いただいたい方は、StreamPass(WEBブラウザ)にてご視聴いただけます。 ※アーカイブ視聴はStreamPass(WEBブラウザ)からのみとなります。 ※チケット購入URLにつきましては後日ご案内いたします。 【購入における注意事項】 ※ご購入の際は、チケット代金とは別にシステム利用料330円がかかります。 ※コンビニ支払いを選択された場合は、別途決済手数料220円(税込)をいただきます。入金後、視聴可能になるまで30分〜1時間ほどかかる場合がありますので、コンビニ支払いの場合は、生配信スタートの3時間前までに入金をお済ませください。 ※なお、コンビニ支払いはセブンイレブンを除き販売前日までしかご選択いただけませんので、ご了承ください。 ■「小倉 唯 YouTube OFFICIAL CHANNEL」は こちら>>> ■Fanplusの配信プラットフォーム「FanStream」(スマホアプリ)は こちら>>> ■チケット販売型ライブ配信プラットフォーム「StreamPass」は こちら>>> ※配信チケットのご購入は「StreamPass」でのご購入となります(配信視聴も可能です)
https://ogurayui-official.com/news/detail/14876,アニメ「政宗くんのリベンジR」(早瀬絹江役),2023-08-21[Mon],◆21時00分～ 放送 AT-X [リピート放送] 毎週水曜9時00分～／毎週金曜15時00分～ ◆23時00分～ 放送 TOKYO MX ◆23時30分～ 放送 サンテレビ ◆24時30分～ 放送 KBS京都 ------------------------------------ ◆毎週水曜24時30分～ 放送 BSフジ
https://ogurayui-official.com/news/detail/14882,アニメ「政宗くんのリベンジR」(早瀬絹江役),2023-08-28[Mon],◆21時00分～ 放送 AT-X [リピート放送] 毎週水曜9時00分～／毎週金曜15時00分～ ◆23時00分～ 放送 TOKYO MX ◆23時30分～ 放送 サンテレビ ◆24時30分～ 放送 KBS京都 ------------------------------------ ◆毎週水曜24時30分～ 放送 BSフジ
https://ogurayui-official.com/news/detail/14886,アニメ『シャドウバースFLAME』(黒羽アリス役),2023-08-19[Sat],◆9時30分〜 放送 テレビ東京
https://ogurayui-official.com/news/detail/14887,アニメ『シャドウバースF』(黒羽アリス役),2023-08-26[Sat],◆9時30分〜 放送 テレビ東京
https://ogurayui-official.com/news/detail/14890,アニメ『幼女社長R』(岡野RAU役),2023-08-19[Sat],◆21時〜 配信予定 [配信サイト] dアニメストア／ニコニコ動画 ◆翌週金曜21時〜 配信予定 [配信サイト] ABEMA／AnimeFesta／DMM TV／ＦＯＤ HAPPY!動画／Hulu／Lemino／Prime Video Rチャンネル／U-NEXT／アニメ放題 クランクイン！ビデオ／バンダイチャンネル ビデオマーケット／ムービーフルPlus
https://ogurayui-official.com/news/detail/14892,アニメ『幼女社長R』(岡野RAU役),2023-08-26[Sat],◆21時〜 配信予定 [配信サイト] dアニメストア／ ニコニコ動画 ◆翌週金曜21時〜 配信予定 [配信サイト] ABEMA／AnimeFesta ／ DMM TV ／ ＦＯＤ HAPPY!動画／Hulu／ Lemino／Prime Video Rチャンネル／ U-NEXT／アニメ放題 クランクイン！ビデオ／ バンダイチャンネル ビデオマーケット／ムービーフルPlus
https://ogurayui-official.com/news/detail/14965,MAQUIA 10月号（8月22日発売）,2023-08-22[Tue],「美容好き12人のトラベルポーチの中身」へ掲載 ▼ MAQUIA公式 ▼ https://maquia.hpplus.jp/magazine/
https://ogurayui-official.com/news/detail/14978,「ぱかライブTV Vol.32 2.5周年記念 ハッピーサマーフェス！」,2023-08-22[Tue],◆20:00〜 生配信（出走予定） ◆ 視聴方法 公式YouTubeチャンネル「ぱかチューブっ！」 ◆ 番組URL https://youtube.com/live/WxM8AMbebww ◆詳細はこちら https://umamusume.jp/news/detail.php?id=1461
https://ogurayui-official.com/news/detail/14979,【 雑誌掲載情報 】MAQUIA 10月号（8月22日）掲載のお知らせ,2023-08-18,MAQUIA 10月号（8月22日発売） 「美容好き12人のトラベルポーチの中身」 へ登場いたします♡ ゆい社長の厳選こだわりアイテムにご注目♪ ▼ MAQUIA公式 ▼ https://maquia.hpplus.jp/magazine/
https://ogurayui-official.com/news/detail/14981,【 配信出演情報 】「ぱかライブTV Vol.32 2.5周年記念 ハッピーサマーフェス！」出演のお知らせ,2023-08-18,マンハッタンカフェ役 小倉唯 が 8月22日(火) 20:00〜生配信 「ぱかライブTV Vol.32 2.5周年記念 ハッピーサマーフェス！」 へ出演いたします。 ▼ 詳細はこちら ▼ https://umamusume.jp/news/detail.php?id=1461 [ 視聴方法 ] 公式YouTubeチャンネル「ぱかチューブっ！」 [ 番組URL ] https://youtube.com/live/WxM8AMbebww
https://ogurayui-official.com/news/detail/15033,【 RADIO 】「#ゆいしょ！」夏休みのお知らせ,2023-08-21,毎週日曜日22時〜配信しております 「#ゆいしょ！〜小倉唯といっしょ〜」ですが、 この度、夏休みとして 8月27日、9月3日の配信をお休みいたします。 次回配信は、 9月10日(日)22時〜 を予定しておりますので楽しみにお待ちください♫ また、ゆいしょ！FCパートは 次回8月27日の更新を予定しております。 現在、番組ではお便りを募集中しております。 配信がお休みの期間中、イベント等への出演が ございますので、皆様からの感想やお便りを お待ちしております。 ➖番組ではお便り募集中➖ https://bit.ly/3LQoB8T
https://ogurayui-official.com/news/detail/15043,#ゆいしょ！〜小倉 唯といっしょ！〜,2023-08-20[Sun],◆22時〜 #ゆいしょ！〜小倉 唯といっしょ！〜 #21 ◆『小倉 唯 YouTube OFFICIAL CHANNEL』にて配信 https://www.youtube.com/@ogurayui-official
https://ogurayui-official.com/news/detail/15067,【Yui's＊company.】 ゆいテン！10時間生配信 DAY２ 視聴チケット販売開始！,2023-08-23,8月30日（水）17時〜「ゆいテン！10時間生配信 DAY２～これをやらないと終えられまテン!! 唯ちゃんと過ごす夏休み編♡～」生配信を実施いたします！ 6時間目と10時間目はYouTube(無料)でどなたでもご覧いただけますが、視聴チケットをご購入いただくと6時間目から10時間目まですべて通しでご覧いただけますので、この機会にぜひご購入ください♪ ■チケット販売期間：8/23(水)12:00～9/13(水)18:00 >> 視聴チケット購入はこちら ＊生配信番組詳細＊ 【時間割】 ・6時間目 -集会-(17:00～17:50) 配信：「YouTube」(どなたでもご覧いただけます)／「FanStream(スマホアプリ)」「StreamPass(WEBブラウザ)」(チケットご購入者様) ・7時間目 -レクリエーション(1)-(18:00～18:50) 配信：「FanStream」「StreamPass」(チケットご購入者様限定) ・8時間目 -レクリエーション(2)-(19:00～19:50) 配信：「FanStream」「StreamPass」(チケットご購入者様限定) ・9時間目 -ゆい社長と晩御飯-(20:00～20:50) 配信：「FanStream」「StreamPass」(チケットご購入者様限定) ・10時間目 -終わりの会-(21:00～22:00) 配信：「YouTube」(どなたでもご覧いただけます)／「FanStream」「StreamPass」(チケットご購入者様) 【配信詳細】 ※「小倉 唯 YouTube OFFICIAL CHANNEL」(どなたでもご覧いただけます)と「FanStream(スマホアプリ)」「StreamPass(WEBブラウザ)」(チケットご購入者様限定)で配信いたします。 ※6時間目、10時間目の「YouTube」と「FanStream」「StreamPass」の配信は同じものです。 ※チケットをご購入していただくと「FanStream」「StreamPass」にて“-DAY2-“すべての配信が通してご覧いただけます。 ※時間割の区切りごとに約10分間の休憩が入ります。 【チケット代】(※配信の内容はすべて同じです) ■FC特典付きチケット：4500円(税込) ※FC会員様がご購入可能なチケットです。 ※FC会員様だけが手に入れることができるゆい社長の特典付き♡ ≪特典≫ 部屋着ゆい社長アクリルキーホルダー♡(「小倉 唯 Memorial LIVE 2023～10th Anniversary Assemble!!～」の部屋着衣装) ■FCチケット：3500円(税込) ※FC会員様がご購入可能なチケットです。 ■一般チケット：4000円(税込) ※FCに入会していない方はこちらのチケットをご購入ください。 【チケット購入方法】 販売期間：8/23(水)12:00～9/13(水)18:00 販売方法：StreamPass 配信メディア：FanStream(スマホアプリ)/StreamPass(WEBブラウザ) ※推奨のご視聴方法：StreamPass(WEBブラウザ)でチケットをご購入していただき、FanStream(スマホアプリ)でご視聴ください。 ※WEBブラウザ「StreamPass」でも視聴可能ですが、「FanStream」アプリでの視聴を推奨いたします。WEB視聴の場合は、ギフトなどの一部機能が制限されます。 ※アプリでの視聴ができない方やPCでご覧いただいたい方は、StreamPass(WEBブラウザ)にてご視聴いただけます。 アーカイブ期間： 「YouTube(6時間目、10時間目のみ)」：9/1(金)18:00～11月末まで 「FanStream／StreamPass」(“-DAY2-”すべて)」：9/1(金)18:00～9/13(水)23:59まで ※アーカイブ視聴はStreamPass(WEBブラウザ)からのみとなります。 >> 視聴チケット購入はこちら 【購入における注意事項】 ※ご購入の際は、チケット代金とは別にシステム利用料330円がかかります。 ※コンビニ支払いを選択された場合は、別途決済手数料220円(税込)をいただきます。入金後、視聴可能になるまで30分〜1時間ほどかかる場合がありますので、コンビニ支払いの場合は、生配信スタートの3時間前までに入金をお済ませください。 ※なお、コンビニ支払いはセブンイレブンを除き販売前日までしかご選択いただけませんので、ご了承ください。
https://ogurayui-official.com/news/detail/15078,【 チケットに関するお知らせ 】「小倉 唯 Memorial LIVE 2023 〜To the 11'Eleven〜」チケットお申し込みについてのお知らせ,2023-08-22,チケットお申し込みについて 追記いたしました。 お申し込みの際に表示される 「その他注意事項」をご確認ください。 FC会員受付はこちら▶︎ https://tixplus.jp/feature/yuiogura_live2023/
