"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","Hashtags","URLs","Media Type","Media URLs"
"2065358473903403111","【7th EVENT情報！】
6月20日(土)、21日(日)に有明アリーナにて『7th EVENT WORLD TOUR 「THE STAGE」 in TOKYO』を開催予定！

明日6月13日(土)10:00から「一般発売」が受付開始！

お見逃しなく♪
https://t.co/5YyDFM76tS

#ウマ娘 #ウマ娘7th https://t.co/gF2N5wQdN8","ja","Retweet","ウマ娘プロジェクト公式アカウント","uma_musu","304144","39","822","104","3237","268","2026-06-12 18:00:07","https://x.com/uma_musu/status/2065358473903403111","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#ウマ娘, #ウマ娘7th","https://ts7th.umamusume.jp/?utm_source=t.co&utm_medium=referral&utm_campaign=X_03_remind#ticket","photo","https://pbs.twimg.com/media/HKmglcpbsAE32rl.jpg"
"2065739607426371952","アーモンドアイ役として参加させていただいてます❤️‍🔥
7th EVENT も近づいてきたね〜😎🫶🏻🫶🏻
たのしもうーー！！夏織　#ウマ娘 
#ウマ娘7th","ja","Tweet","石原夏織 official","kaori_staff_","15834","15","118","0","732","7","2026-06-13 19:14:36","https://x.com/kaori_staff_/status/2065739607426371952","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#ウマ娘, #ウマ娘7th","","",""
"2064550643948548440","【音楽配信情報！】
7th EVENTテーマ曲「You! Aim! A!!」が、本日から各音楽配信プラットフォームにて配信開始！

#ウマ娘7th に向けてぜひチェックしてください♪
https://t.co/s5eCjE8tiZ

#ウマ娘 https://t.co/LN1JMeAuMf","ja","Quoted","ウマ娘プロジェクト公式アカウント","uma_musu","632303","73","1755","166","6266","477","2026-06-10 12:30:05","https://x.com/uma_musu/status/2064550643948548440","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#ウマ娘7th, #ウマ娘","https://lnk.to/LZC-3513","photo","https://pbs.twimg.com/media/HKbB3hxbsAAqT5k.jpg"
"2065427668846428439","ゴ、ゴンチャか春水堂のみたい〜🧋🥺✨夏織","ja","Tweet","石原夏織 official","kaori_staff_","13573","20","43","2","429","5","2026-06-12 22:35:04","https://x.com/kaori_staff_/status/2065427668846428439","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2065388652704968929","「石原夏織のCarry up!? NEXT」
＼毎週月曜日・隔週で配信📻／

📢次回配信日
6月15日(月)20：00〜
https://t.co/QaOEIb0ztp

2nd E.P「#ASOVIVA !!!」LINE MUSIC再生キャンペーンは6月30日まで🎧
8月23日(日)石原夏織 LIVE 2026「ASOVIVA!!!」開催🎡

💌お便りはGoogleフォームから
https://t.co/4Q5WrFtle1

#石原夏織
#carry_up_NEXT","ja","Tweet","石原夏織 official","kaori_staff_","6445","0","34","0","204","5","2026-06-12 20:00:02","https://x.com/kaori_staff_/status/2065388652704968929","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#ASOVIVA, #石原夏織, #carry_up_NEXT","https://youtu.be/MhbzK9w4TQU","photo","https://pbs.twimg.com/media/HKhjEDfa8AAiy1d.jpg"
"2065343345434456556","✩˖°⌖.꙳✩˖°⌖.꙳✩
          #石原夏織 FCイベント
「夏織姫と七夕祭り🎋 in 浅草花やしき」
      チケット先着販売のお知らせ⭐️
                               ✩˖°⌖.꙳✩˖°⌖.꙳✩
⁡
この後、6月12日(金)18:00〜より先着販売がスタート！
残り数枚の為、予定が開いた方、気になっている方はぜひチェックしてみてください🌠
⁡
🎪2026年7月4日(土) 
開場18:30／開演19:00／閉演21:00
⁡
📍 浅草花やしき🎠
⁡
🎫 FC会員様+同行者3名まで(非会員可)
https://t.co/oPRuel0xSj
⁡
#handinhand #石原夏織FC","ja","Tweet","石原夏織 official","kaori_staff_","8239","2","48","0","284","7","2026-06-12 17:00:00","https://x.com/kaori_staff_/status/2065343345434456556","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#石原夏織, #handinhand, #石原夏織FC","","photo","https://pbs.twimg.com/media/HKlHheYaIAE0GXs.jpg"
"2065002583027225071","【ファンクラブ】  
⁡
📽️MOVIE更新  
⁡
2nd E.P ASOVIVA!!! ジャケット撮影オフショット2
を更新しました💛😋(スタッフ)
https://t.co/2YYPDRjdTa
⁡
#石原夏織 #石原夏織FC #handinhand https://t.co/uo8kdeaxoK","ja","Tweet","石原夏織 official","kaori_staff_","9742","2","56","4","376","8","2026-06-11 18:25:56","https://x.com/kaori_staff_/status/2065002583027225071","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#石原夏織, #石原夏織FC, #handinhand","https://ishiharakaori-fc.com/movie/","photo","https://pbs.twimg.com/media/HKhc4UfbIAA_FCZ.jpg"
"2064305494265860277","【ファンクラブ】  
⁡
📽️MOVIE更新  
⁡
2nd E.P ASOVIVA!!! ジャケット撮影オフショット1
を更新しました🩷😋(スタッフ)
https://t.co/2YYPDRjdTa
⁡
#石原夏織 #石原夏織FC #handinhand https://t.co/wtzITLx1Aa","ja","Tweet","石原夏織 official","kaori_staff_","11029","3","73","2","554","18","2026-06-09 20:15:57","https://x.com/kaori_staff_/status/2064305494265860277","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#石原夏織, #石原夏織FC, #handinhand","https://ishiharakaori-fc.com/movie/","photo","https://pbs.twimg.com/media/HKXi3MHaEAA-hrL.jpg"
"2064269840651874650","お弁当おいしかった🍱😋夏織 https://t.co/mqMxt4TzfD","ja","Tweet","石原夏織 official","kaori_staff_","16501","26","77","5","813","16","2026-06-09 17:54:16","https://x.com/kaori_staff_/status/2064269840651874650","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/HKXCeSbbwAAJFo8.jpg"
"2063981806626779517","知与ちゃーーーーーん🤎
きゃわわ🫶🏻✨✨夏織","ja","Tweet","石原夏織 official","kaori_staff_","61543","12","133","2","1347","33","2026-06-08 22:49:44","https://x.com/kaori_staff_/status/2063981806626779517","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2063908892636016788","／
#アニメ100カノ 
❤設定画公開❤
＼

伊院知与（CV.#石原夏織）の設定画を新たに公開！
知与のさらなる魅力を見つけてください💕

TVアニメ『君のことが大大大大大好きな100人の彼女』第3期は、
2026年7月5日(日)よりTOKYO MX、サンテレビ、BS11にて放送開始💫 https://t.co/BX5E8OThBj","ja","Quoted","TVアニメ『君のことが大大大大大好きな100人の彼女』公式","hyakkano_anime","346950","33","992","93","5671","295","2026-06-08 18:00:00","https://x.com/hyakkano_anime/status/2063908892636016788","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#アニメ100カノ, #石原夏織","","photo","https://pbs.twimg.com/media/HKRz8U-aQAAPxht.jpg"
"2063942812878688484","／
 　 #アニメ100カノ 先行上映会
❤本日チケット先行抽選受付締切❤
＼

「第3期 第1話・第2話先行上映会」がトークショー付きで開催❣

先行抽選受付は、本日6月8日(月)23:59まで🎟️
ご応募お待ちしてます💕

#加藤渉 #高尾奏音 #石原夏織

https://t.co/b1S18WSHzn https://t.co/Q8jb0wpPYa","ja","Retweet","TVアニメ『君のことが大大大大大好きな100人の彼女』公式","hyakkano_anime","59630","3","157","5","1073","43","2026-06-08 20:14:47","https://x.com/hyakkano_anime/status/2063942812878688484","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#アニメ100カノ, #加藤渉, #高尾奏音, #石原夏織","https://hyakkano.com/news/post-200/","photo","https://pbs.twimg.com/media/HKSZAxQbAAElcg_.jpg"
"2063944963268948095","୨୧-「石原夏織のCarry up!? NEXT」-୨୧
　　　　 FC限定パート配信
⁡
ご視聴ありがとうございました！
⁡
最初に食べるか、最後に食べるか...🥚
悩ましい問題ですね🔥
(スタッフ）
⁡
《アーカイブ》
https://t.co/b4ENtaFtSJ
⁡
《FC入会はこちらから》
https://t.co/psvzxGcsRA
⁡
#石原夏織 #石原夏織FC #handinhand 
#carry_up_NEXT #ハンズの館","ja","Tweet","石原夏織 official","kaori_staff_","11485","0","21","0","212","0","2026-06-08 20:23:20","https://x.com/kaori_staff_/status/2063944963268948095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#石原夏織, #石原夏織FC, #handinhand, #carry_up_NEXT, #ハンズの館","https://ishiharakaori-fc.com/movie/
https://ishiharakaori-fc.com/about/register_info.php","",""
"2063901345220862194","୨୧-「石原夏織のCarry up!? NEXT」-୨୧
✨FC限定パート配信✨
⁡
本日、20：00〜配信します♡
（スタッフ）
⁡
《ご視聴URL》
https://t.co/tdHihw4UNQ

《FC入会はこちらから》
https://t.co/NMXqbZFa6f

#石原夏織 #石原夏織FC #handinhand #carry_up_NEXT #ハンズの館","ja","Quoted","石原夏織 official","kaori_staff_","19403","4","46","1","300","4","2026-06-08 17:30:00","https://x.com/kaori_staff_/status/2063901345220862194","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#石原夏織, #石原夏織FC, #handinhand, #carry_up_NEXT, #ハンズの館","https://ishiharakaori-fc.com/special/20260608_carryup_fc
https://ishiharakaori-fc.com/about/register_info.php","",""
"2063613700351922218","お散歩🐾🐾夏織 https://t.co/ixKxiEkLX4","ja","Tweet","石原夏織 official","kaori_staff_","59605","40","243","12","2588","62","2026-06-07 22:27:00","https://x.com/kaori_staff_/status/2063613700351922218","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/HKNtuO_a8AArpXp.jpg
https://pbs.twimg.com/media/HKNtuPBaUAAoYjj.jpg"
"2063440811551817808","❖━━━━━━━━━━━━━━❖
             #石原夏織 LIVE 2026
               「𝓐𝓢𝓞𝓥𝓘𝓥𝓐!!!」
　　FC会員＆きゃにめ 3次先行
　   　e+プレオーダー（抽選）
　　  ⚠️本日6/7  23:59まで⚠️
❖━━━━━━━━━━━━━━❖

2nd E.P「#ASOVIVA !!!」の世界観そのままに、歌って踊って遊び尽くすサマーライブを開催☀️🎡⁡
チケットのお申し込みは本日6/7(日)中です🚨

📍8/23(日) 北とぴあ さくらホール
💫ライブのみ　8,800円（税込）
💫特典付き　10,000円（税込）
💫アフタートーク＆お見送り会付きFC限定チケット　18,000円（税込）

遊び方はあなた次第🎶
2026年の夏、一緒に特別な思い出を作りましょう🌈
（スタッフ）

🎫FC三次先行・各プレオーダーまもなく〆切
https://t.co/3DzkpH0Jhc","ja","Tweet","石原夏織 official","kaori_staff_","8897","1","42","1","288","7","2026-06-07 11:00:01","https://x.com/kaori_staff_/status/2063440811551817808","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#石原夏織, #ASOVIVA","","photo","https://pbs.twimg.com/media/HKHhGSPbkAACFWj.jpg"
"2063177314897432886","❖━━━━━━━━━━━━━━❖
             #石原夏織 LIVE 2026
               「𝓐𝓢𝓞𝓥𝓘𝓥𝓐!!!」
　　FC会員＆きゃにめ 3次先行
　   　e+プレオーダー（抽選）
　　       応募〆切 2️⃣日前⚠️
❖━━━━━━━━━━━━━━❖

2nd E.P「#ASOVIVA !!!」の世界観そのままに、歌って踊って遊び尽くすサマーライブ☀️🎢
チケットのお申し込みは明日6/7(日)中です🚨

📍8/23(日) 北とぴあ さくらホール
💫ライブのみ　8,800円（税込）
💫特典付き　10,000円（税込）
💫アフタートーク＆お見送り会付きFC限定チケット　18,000円（税込）

遊び方はあなた次第🎶
2026年の夏、一緒に特別な思い出を作りましょう🌈
（スタッフ）

🎫FC三次先行・各プレオーダー受付中
https://t.co/3DzkpH1h6K","ja","Tweet","石原夏織 official","kaori_staff_","7419","1","28","0","210","2","2026-06-06 17:32:58","https://x.com/kaori_staff_/status/2063177314897432886","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#石原夏織, #ASOVIVA","","photo","https://pbs.twimg.com/media/HKHg0bjaYAAnRAi.jpg"
"2063161621745401979","大好き🫶🏻　#祇園ぽっちり #ににぎ https://t.co/gmYIL1uVW9","ja","Tweet","石原夏織 official","kaori_staff_","23277","12","166","4","1507","49","2026-06-06 16:30:36","https://x.com/kaori_staff_/status/2063161621745401979","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#祇園ぽっちり, #ににぎ","","photo","https://pbs.twimg.com/media/HKHRElibcAEaSjp.jpg"
"2062860119550177790","【ファンクラブ】  
⁡
📽️MOVIE更新  
⁡
Little Humming Love MV撮影オフショット4
を更新しました🏫♡
ダンスパート動画です💘(スタッフ)
https://t.co/2YYPDRjdTa
⁡
#石原夏織 #石原夏織FC #handinhand https://t.co/vmhJVLr0sk","ja","Tweet","石原夏織 official","kaori_staff_","18651","1","121","5","965","52","2026-06-05 20:32:33","https://x.com/kaori_staff_/status/2062860119550177790","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#石原夏織, #石原夏織FC, #handinhand","https://ishiharakaori-fc.com/movie/","photo","https://pbs.twimg.com/media/HKDAFmrbEAAEsj4.jpg"
"2062851930632999286","୨୧-「石原夏織のCarry up!? NEXT」-୨୧
✨FC限定パート配信✨
⁡
【次回配信日】
6月8日(月)20：00～
⁡
《ご視聴URL》
https://t.co/tdHihw5sDo

《FC入会はこちらから》
https://t.co/NMXqbZFHVN

#石原夏織 #石原夏織FC #handinhand #carry_up_NEXT #ハンズの館","ja","Tweet","石原夏織 official","kaori_staff_","6315","1","39","0","234","7","2026-06-05 20:00:00","https://x.com/kaori_staff_/status/2062851930632999286","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#石原夏織, #石原夏織FC, #handinhand, #carry_up_NEXT, #ハンズの館","https://ishiharakaori-fc.com/special/20260608_carryup_fc
https://ishiharakaori-fc.com/about/register_info.php","",""
"2062821304596926678","❖━━━━━━━━━━━━━━❖
             #石原夏織 LIVE 2026
               「𝓐𝓢𝓞𝓥𝓘𝓥𝓐!!!」
　　FC会員＆きゃにめ 3次先行
　   　e+プレオーダー（抽選）
　　       応募〆切 3️⃣日前⚠️
❖━━━━━━━━━━━━━━❖

2nd E.P「#ASOVIVA !!!」の世界観そのままに、歌って踊って遊び尽くすサマーライブを開催☀️🎡⁡
チケットのお申し込みは〜6/9(日)中🚨

📍8/23(日) 北とぴあ さくらホール
💫ライブのみ　8,800円（税込）
💫特典付き　10,000円（税込）
💫アフタートーク＆お見送り会付きFC限定チケット　18,000円（税込）

遊び方はあなた次第🎶
2026年の夏、一緒に特別な思い出を作りましょう🌈
（スタッフ）

🎫FC三次先行・各プレオーダー受付中！
https://t.co/3DzkpH1h6K","ja","Tweet","石原夏織 official","kaori_staff_","8222","1","40","0","327","9","2026-06-05 17:58:19","https://x.com/kaori_staff_/status/2062821304596926678","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#石原夏織, #ASOVIVA","","photo","https://pbs.twimg.com/media/HKCc-yfbEAADr8J.jpg"
"2062373715879567833","自撮り☺️🫶🏻夏織 https://t.co/yrNJj5MUsx","ja","Tweet","石原夏織 official","kaori_staff_","79196","64","344","13","3443","118","2026-06-04 12:19:45","https://x.com/kaori_staff_/status/2062373715879567833","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/HJ8F9tJawAAzgg3.jpg"
"2062112373855633443","【ファンクラブ】  
⁡
📽️MOVIE更新  
⁡
Little Humming Love MV撮影オフショット3
を更新しました🧡🌼(スタッフ)
https://t.co/2YYPDRjdTa
⁡
#石原夏織 #石原夏織FC #handinhand https://t.co/3EUg0xcC2Q","ja","Tweet","石原夏織 official","kaori_staff_","33111","6","168","10","1392","106","2026-06-03 19:01:16","https://x.com/kaori_staff_/status/2062112373855633443","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#石原夏織, #石原夏織FC, #handinhand","https://ishiharakaori-fc.com/movie/","photo","https://pbs.twimg.com/media/HJ4YPOlbwAAbxYQ.jpg"
"2061412442979332467","「石原夏織のCarry up!? NEXT」
ご視聴ありがとうございました🌈

【今日の夏織は何をしているでしょう？】
正解は・・・ ボウリング でした！🎳

2nd E.P「ASOVIVA!!!」配信CP実施中🎧
8月23日(日)開催LIVE 2026「ASOVIVA!!!」も
お待ちしております🎢
（スタッフ）

番組へのお便りはコチラから💌
https://t.co/4Q5WrFtle1

#石原夏織 
#carry_up_NE","ja","Tweet","石原夏織 official","kaori_staff_","15797","2","99","1","779","30","2026-06-01 20:40:00","https://x.com/kaori_staff_/status/2061412442979332467","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#石原夏織, #carry_up_NE","","photo","https://pbs.twimg.com/media/HJuJLFTbYAA0oX2.jpg"
"2061402397726175355","【ファンクラブ】  
⁡
📝BLOG更新
⁡
夏織ちゃんからブログが届いています☀️🩵（スタッフ） 
https://t.co/jzNKe3JGAJ
⁡
#石原夏織 #石原夏織FC #handinhand","ja","Tweet","石原夏織 official","kaori_staff_","8903","0","48","1","251","3","2026-06-01 20:00:05","https://x.com/kaori_staff_/status/2061402397726175355","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#石原夏織, #石原夏織FC, #handinhand","https://ishiharakaori-fc.com/blog/","",""
"2061394827690873239","/／
📢「石原夏織のCarry up!? NEXT」✨
\＼ ⁡

【本日配信】
6月1日(月)20：00〜プレミア公開📺

まもなく配信スタートです♪
夏織ちゃんは何をしているでしょう❓(スタッフ)

📺Youtube
https://t.co/bBa5W9zTzC

#石原夏織
#carry_up_NEXT https://t.co/85l7cMck3K","ja","Tweet","石原夏織 official","kaori_staff_","12354","4","78","6","521","21","2026-06-01 19:30:00","https://x.com/kaori_staff_/status/2061394827690873239","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#石原夏織, #carry_up_NEXT","https://youtu.be/5uan5-2ADIw","photo","https://pbs.twimg.com/media/HJsZbevbUAAA1Hz.jpg"
"2061386707904377154","買ってから裾上げ放置してたジーパン(好きすぎて3本目)をついにお店に持ってたよ🫡

お店で長さ測ってもらおうと履いてみたら

あれ…

長さピッタリだった！！！！

試着室から出る時恥ずかしかった🥹🥹🥹

脚伸びたのかな？🤔(そうであって欲しい！)夏織","ja","Tweet","石原夏織 official","kaori_staff_","18422","25","82","2","650","9","2026-06-01 18:57:44","https://x.com/kaori_staff_/status/2061386707904377154","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2061229132365922393","#handinhand 5周年🙌🩵

いつも応援ありがとうございます✨✨

夏ビジュアルになったよ〜☺️

ぜひ見てね🫶🏻夏織","ja","Tweet","石原夏織 official","kaori_staff_","19656","43","104","3","579","11","2026-06-01 08:31:35","https://x.com/kaori_staff_/status/2061229132365922393","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#handinhand","","",""
"2061100398040281364","【ファンクラブ】
⁡
本日6月1日は、#handinhand 開設5周年の記念日🤝
ハンズの皆さん、いつも沢山の応援を本当にありがとうございます！
⁡
🩵サイト夏ビジュアル
💚月額コースデジタル会員証デザイン
📃6月のWALLPAPER
を更新しました🎉
⁡
☀️https://t.co/1c257wCKUa
⁡
リゾートスタイルの撮り下ろしカットとなっています🏝️🥤
爽やかな夏織ちゃんをお楽しみください🎉（スタッフ）
⁡
#石原夏織FC #石原夏織","ja","Quoted","石原夏織 official","kaori_staff_","37589","6","149","22","672","25","2026-06-01 00:00:02","https://x.com/kaori_staff_/status/2061100398040281364","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#handinhand, #石原夏織FC, #石原夏織","http://ishiharakaori-fc.com","photo","https://pbs.twimg.com/media/HJp73YrbYAABLTJ.jpg"
"2061029414687969428","「熊野の宿 海ひかり」にも行かせてもらいました〜🩵
凪あすグッズやコラボルームで #凪あす を堪能しちゃった🫧夏織","ja","Tweet","石原夏織 official","kaori_staff_","33278","8","141","1","737","31","2026-05-31 19:17:59","https://x.com/kaori_staff_/status/2061029414687969428","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#凪あす","","",""
"2061009789640200679","#凪のあすから × 熊野市
作品のモデル地巡り

お次は「熊野の宿 海ひかり」🏨

コラボルームや関連グッズなど、
さまざまなコンテンツが楽しめます♪

さゆのパネルには
#石原夏織 さんのサインもいただきました💙

モデル地巡りの締めにもおすすめのスポット。
ぜひ足を運んでみてください✨

▼6か所を巡った全スポットまとめはこちら
https://t.co/z1u4SGBJxk

#nagiasu #凪あす #アニメ聖地88","ja","Quoted","アニメツーリズム協会　じゅんれいちゃん","AnimeTourism88","58444","0","212","10","742","89","2026-05-31 18:00:00","https://x.com/AnimeTourism88/status/2061009789640200679","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#凪のあすから, #石原夏織, #nagiasu, #凪あす, #アニメ聖地88","","video","https://video.twimg.com/amplify_video/2060288368018341888/vid/avc1/1920x1080/gHPSABPqpO2AAcLt.mp4?tag=27"
"2061009800868032939","✩˖°⌖.꙳✩˖°⌖.꙳✩
          #石原夏織 FCイベント
「夏織姫と七夕祭り🎋 in 浅草花やしき」
           　　　　　　　✩˖°⌖.꙳✩˖°⌖.꙳✩
⁡
チケット2次先行＆
開催記念FC限定グッズ受注受付は
本日5/31(日)23:59まで✅
⁡
🎪2026年7月4日(土) 
開場18:30／開演19:00／閉演21:00
📍 浅草花やしき🎠
⁡
🎫 FC会員様+同行者3名まで(非会員可)
https://t.co/3jQlkY5NYM
⁡
🛒グッズはこちら
https://t.co/P6xAd8pZMl
⁡
#handinhand #石原夏織FC","ja","Tweet","石原夏織 official","kaori_staff_","9328","1","45","0","300","3","2026-05-31 18:00:02","https://x.com/kaori_staff_/status/2061009800868032939","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#石原夏織, #handinhand, #石原夏織FC","","photo","https://pbs.twimg.com/media/HJnYMQlbwAA649m.jpg
https://pbs.twimg.com/media/HJnYW1hbkAA9Hzd.jpg"
"2060682331640447342","#劇場版モノノ怪 に天子(幼少期)役で出演させていただいてます✨

映像美と素晴らしい音を感じて欲しいので
ぜひ劇場でご覧ください☺️✨夏織","ja","Tweet","石原夏織 official","kaori_staff_","17259","12","75","2","376","7","2026-05-30 20:18:48","https://x.com/kaori_staff_/status/2060682331640447342","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#劇場版モノノ怪","","",""
"2060308921542410609","『劇場版モノノ怪 第三章 蛇神』大ヒット上映中
#モノノ怪の輪を広めよう https://t.co/HXXyc5DQAT","ja","Quoted","『劇場版モノノ怪』公式@『蛇神』大ヒット上映中","anime_mononoke","313402","1","524","33","3752","100","2026-05-29 19:35:00","https://x.com/anime_mononoke/status/2060308921542410609","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#モノノ怪の輪を広めよう","","photo","https://pbs.twimg.com/media/HJd2cugbkAEgcSd.jpg"
"2060647027370004539","熊野市に行った時の映像だよ〜🩵
　#凪あす　を感じてきたよ🫶🏻✨夏織","ja","Tweet","石原夏織 official","kaori_staff_","30042","11","180","0","993","50","2026-05-30 17:58:30","https://x.com/kaori_staff_/status/2060647027370004539","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#凪あす","","",""
"2060285023857803300","#凪のあすから × 熊野市
作品のモデル地巡りスタート✨

久沼さゆ役の #石原夏織 さんが
作品のモデル地を巡った動画を公開しました！

まずは、波路中学校のモデルとなった
波田須小学校へ🏫

▼全スポットまとめはこちら
https://t.co/f1pdyeJVrA

#nagiasu #アニメ聖地88 https://t.co/I09VatVb2z","ja","Quoted","アニメツーリズム協会　じゅんれいちゃん","AnimeTourism88","150800","2","738","33","2459","337","2026-05-29 18:00:02","https://x.com/AnimeTourism88/status/2060285023857803300","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#凪のあすから, #石原夏織, #nagiasu, #アニメ聖地88","https://youtu.be/QvID8RnOyNA","video","https://video.twimg.com/amplify_video/2059894575297339392/vid/avc1/1920x1080/7HLZChIApeXMp8m2.mp4?tag=27"
"2060558383619744032","「石原夏織のCarry up!? NEXT」
＼毎週月曜日・隔週で配信📻／

📢次回配信日
6月1日(月)20：00〜
https://t.co/bBa5W9Arpa

2nd E.P「#ASOVIVA !!!」LINE MUSIC
再生キャンペーン実施中🎧
8月23日(日)石原夏織 LIVE 2026「ASOVIVA!!!」開催🎢

💌お便りはGoogleフォームから
https://t.co/vJhm5jfdxU https://t.co/IEYwEgPQ2l","ja","Tweet","石原夏織 official","kaori_staff_","7298","2","31","0","173","1","2026-05-30 12:06:16","https://x.com/kaori_staff_/status/2060558383619744032","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#ASOVIVA","https://youtu.be/5uan5-2ADIw
https://docs.google.com/forms/d/1q4uOno8Vxr8iw_M8sl6G09WkUcRH5gBp69oDygs1_EE/viewform?edit_requested=true","photo","https://pbs.twimg.com/media/HJiS3ldaQAETq9y.jpg"
"2060556814865895448","✩˖°⌖.꙳✩˖°⌖.꙳✩
          #石原夏織 FCイベント
「夏織姫と七夕祭り🎋 in 浅草花やしき」
           　　　　　　　✩˖°⌖.꙳✩˖°⌖.꙳✩
⁡
開催記念FC限定グッズ
受注受付は明日〜5/31(日)23:59まで🏮
⁡
7/4(土)のイベントまでにお届け予定です👘
https://t.co/P6xAd8pZMl
⁡
#handinhand #石原夏織FC","ja","Tweet","石原夏織 official","kaori_staff_","7717","0","39","2","206","4","2026-05-30 12:00:02","https://x.com/kaori_staff_/status/2060556814865895448","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#石原夏織, #handinhand, #石原夏織FC","https://canime.jp/ishiharakaori/","photo","https://pbs.twimg.com/media/HJfCaZDa0AA5DO1.jpg"
"2060323794766696925","【ファンクラブ】  
⁡
📽️MOVIE更新  
⁡
Little Humming Love MV撮影オフショット2
を更新しました🏀💘(スタッフ)
https://t.co/2YYPDRjdTa
⁡
#石原夏織 #石原夏織FC #handinhand https://t.co/sXLCT22vuW","ja","Tweet","石原夏織 official","kaori_staff_","15028","2","125","7","848","50","2026-05-29 20:34:06","https://x.com/kaori_staff_/status/2060323794766696925","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#石原夏織, #石原夏織FC, #handinhand","https://ishiharakaori-fc.com/movie/","photo","https://pbs.twimg.com/media/HJe9iF9acAAunWp.jpg"
"2060322872732881354","【ファンクラブ】
⁡
#石原夏織FC「#handinhand」会報15号📗 
⁡
年額コースの皆様へ順次お届け中です📮
⚠️FC継続手続きもお忘れなく！
⁡
🔻詳しくはこちら
https://t.co/OgL7Mhn45G
⁡
5月31日(日)までに年額コースへ新規入会された方にもお届けします📚✨（スタッフ）
⁡
💠ご入会はこちら
https://t.co/psvzxGcsRA
⁡
#石原夏織","ja","Tweet","石原夏織 official","kaori_staff_","6941","1","22","1","175","3","2026-05-29 20:30:26","https://x.com/kaori_staff_/status/2060322872732881354","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#石原夏織FC, #handinhand, #石原夏織","https://ishiharakaori-fc.com/news/?id=497","",""
